year,month,week,day,source,target,hashtag,quote_count,favorite_count
2022,11,46,16,scedroisland,scedroisland,vezezagrebbeograd,3,9.0
2022,11,46,16,z_grgic96,z_grgic96,croatia,1,82.0
2022,11,46,16,z_grgic96,z_grgic96,qatar,1,82.0
2022,11,46,16,z_grgic96,z_grgic96,sorare,1,82.0
2022,11,46,16,z_grgic96,z_grgic96,worldcup2022,1,82.0
2022,11,46,17,DarkindigoKun,DarkindigoKun,art,1,10.0
2022,11,46,17,alanbowman42,GaelVeyssiere,Korčula,1,4.0
2022,11,46,17,alanbowman42,alanbowman42,Korčula,1,4.0
2022,11,46,17,capnek123,capnek123,copper,1,28.0
2022,11,46,17,capnek123,capnek123,gold,1,28.0
2022,11,46,17,capnek123,capnek123,lithium,1,28.0
2022,11,46,17,capnek123,capnek123,silver,1,28.0
2022,11,46,17,capnek123,capnek123,uranium,1,28.0
2022,11,46,17,kbrecic,socijali_ST,n1info,1,8.0
2022,11,46,17,z_grgic96,z_grgic96,croatia,1,82.0
2022,11,46,17,z_grgic96,z_grgic96,qatar,1,82.0
2022,11,46,17,z_grgic96,z_grgic96,sorare,1,82.0
2022,11,46,17,z_grgic96,z_grgic96,worldcup2022,1,82.0
2022,11,46,18,CARNET_HR,dolokla11,RegioStars,1,18.0
2022,11,46,18,CARNET_HR,dolokla11,eŠkole,1,18.0
2022,11,46,18,Croatia_hr,KazbekDubrovnik,Croatia,1,250.0
2022,11,46,18,Croatia_hr,KazbekDubrovnik,Skabrnja,1,250.0
2022,11,46,18,Croatia_hr,KazbekDubrovnik,Vukovar,1,250.0
2022,11,46,18,Croatia_hr,KazbekDubrovnik,remembranceday,1,250.0
2022,11,46,18,Croatia_hr,plivamuzlajno,Croatia,1,250.0
2022,11,46,18,Croatia_hr,plivamuzlajno,Skabrnja,1,250.0
2022,11,46,18,Croatia_hr,plivamuzlajno,Vukovar,1,250.0
2022,11,46,18,Croatia_hr,plivamuzlajno,remembranceday,1,250.0
2022,11,46,18,HNS_CFF,CroatiaFooty,Croatia,1,59.0
2022,11,46,18,HNS_CFF,CroatiaFooty,FIFAWorldCup,1,59.0
2022,11,46,18,HNS_CFF,CroatiaFooty,Family,1,59.0
2022,11,46,18,HNS_CFF,CroatiaFooty,Vatreni,1,59.0
2022,11,46,18,HNS_CFF,Ivy__Croatia,Croatia,3,6102.0
2022,11,46,18,HNS_CFF,Ivy__Croatia,FIFAWorldCup,2,4068.0
2022,11,46,18,HNS_CFF,Ivy__Croatia,Family,5,10170.0
2022,11,46,18,HNS_CFF,Ivy__Croatia,Vatreni,5,10170.0
2022,11,46,18,HNS_CFF,Ivy__Croatia,WorldCup,2,4068.0
2022,11,46,18,HNS_CFF,kataa2020,Croatia,1,520.0
2022,11,46,18,HNS_CFF,kataa2020,Family,1,520.0
2022,11,46,18,HNS_CFF,kataa2020,Vatreni,1,520.0
2022,11,46,18,HNS_CFF,kataa2020,WorldCup,1,520.0
2022,11,46,18,LeoLjubicic66,LeoLjubicic66,Mastodon,1,5.0
2022,11,46,18,NarratriceNessa,NarratriceNessa,skincare,2,260.0
2022,11,46,18,NogometPlusNet,NogometPlusNet,PrijelazniRok,1,1.0
2022,11,46,18,StateOfCroatia,Croat_30_5_1990,Croatia,1,572.0
2022,11,46,18,StateOfCroatia,Croat_30_5_1990,GradHeroj,1,572.0
2022,11,46,18,StateOfCroatia,Croat_30_5_1990,Vukovar,1,572.0
2022,11,46,18,StateOfCroatia,LeaMari80608713,Croatia,1,572.0
2022,11,46,18,StateOfCroatia,LeaMari80608713,GradHeroj,1,572.0
2022,11,46,18,StateOfCroatia,LeaMari80608713,Vukovar,1,572.0
2022,11,46,18,_Eliann_,_Eliann_,HappyBdaySis,1,0.0
2022,11,46,18,_Eliann_,_Eliann_,MyTwitterAnniversary,1,0.0
2022,11,46,18,capnek123,capnek123,uranium,1,24.0
2022,11,46,18,domagoj5160,_Klepka_,DokkanBattle,1,2.0
2022,11,46,18,med1czz,neLo_qq,SixMajor,1,94.0
2022,11,46,18,spas031,spas031,sknfl,1,0.0
2022,11,46,18,viborc,IKopric,Croatia,1,50.0
2022,11,46,18,viborc,IKopric,RemembranceDay,1,50.0
2022,11,46,18,viborc,IKopric,Vukovar,1,50.0
2022,11,46,18,viborc,StateOfCroatia,Croatia,1,50.0
2022,11,46,18,viborc,StateOfCroatia,RemembranceDay,1,50.0
2022,11,46,18,viborc,StateOfCroatia,Vukovar,1,50.0
2022,11,46,18,viborc,izrinusic,Croatia,1,50.0
2022,11,46,18,viborc,izrinusic,RemembranceDay,1,50.0
2022,11,46,18,viborc,izrinusic,Vukovar,1,50.0
2022,11,46,19,227gaming,227gaming,HNL,1,24.0
2022,11,46,19,AljosaDragas,AljosaDragas,Provokatorji,1,3.0
2022,11,46,19,HNS_CFF,Ivy__Croatia,Croatia,3,2760.0
2022,11,46,19,HNS_CFF,Ivy__Croatia,FIFAWorldCup,3,2760.0
2022,11,46,19,HNS_CFF,Ivy__Croatia,Family,3,2760.0
2022,11,46,19,HNS_CFF,Ivy__Croatia,Obitelj,1,920.0
2022,11,46,19,HNS_CFF,Ivy__Croatia,Vatreni,4,3680.0
2022,11,46,19,HNS_CFF,JuraO8,FIFAWorldCup,1,35.0
2022,11,46,19,HNS_CFF,PrvaHrvLiga,Croatia,1,120.0
2022,11,46,19,HNS_CFF,PrvaHrvLiga,FIFAWorldCup,1,120.0
2022,11,46,19,HNS_CFF,PrvaHrvLiga,Family,1,120.0
2022,11,46,19,HNS_CFF,PrvaHrvLiga,Vatreni,1,120.0
2022,11,46,19,LeoLjubicic66,LeoLjubicic66,TheStranglers,1,4.0
2022,11,46,19,LeonKaladija,LeonKaladija,ROBLOX,1,34.0
2022,11,46,19,LeonKaladija,LeonKaladija,RobloxDev,1,34.0
2022,11,46,19,MarkoGeneralic,MarkoGeneralic,croatia,1,1.0
2022,11,46,19,NeovisniA,forcebook,politikahr,1,62.0
2022,11,46,19,SDPHrvatske,SDPHrvatske,politikahr,1,13.0
2022,11,46,19,StateOfCroatia,rpezer1,Croatia,1,572.0
2022,11,46,19,StateOfCroatia,rpezer1,GradHeroj,1,572.0
2022,11,46,19,StateOfCroatia,rpezer1,Vukovar,1,572.0
2022,11,46,19,ThanqMusic,antonova_808,Dance,1,2.0
2022,11,46,19,ThanqMusic,antonova_808,SoundCloud,1,2.0
2022,11,46,19,ThanqMusic,antonova_808,clubbing,1,2.0
2022,11,46,19,ThanqMusic,antonova_808,deephouse,1,2.0
2022,11,46,19,ThanqMusic,antonova_808,djmixes,1,2.0
2022,11,46,19,ThanqMusic,antonova_808,edm,1,2.0
2022,11,46,19,ThanqMusic,antonova_808,housemusic,1,2.0
2022,11,46,19,ThanqMusic,antonova_808,minimal,1,2.0
2022,11,46,19,ThanqMusic,antonova_808,podcast,1,2.0
2022,11,46,19,brmbalex,AnitaSimac74,ScientixConf,1,8.0
2022,11,46,19,jasmin_hamzic,jasmin_hamzic,ARGCRO,1,0.0
2022,11,46,19,jasmin_hamzic,jasmin_hamzic,Argentina,1,0.0
2022,11,46,19,jasmin_hamzic,jasmin_hamzic,worldcup,1,0.0
2022,11,46,19,science_pit,science_pit,SciencePit,1,0.0
2022,11,46,19,science_pit,science_pit,Streaming,1,0.0
2022,11,46,19,science_pit,science_pit,Twitch,1,0.0
2022,11,46,19,science_pit,science_pit,TwitchStreaming,1,0.0
2022,11,46,19,science_pit,science_pit,Wingspan,1,0.0
2022,11,46,19,z_grgic96,z_grgic96,croatia,1,82.0
2022,11,46,19,z_grgic96,z_grgic96,qatar,1,82.0
2022,11,46,19,z_grgic96,z_grgic96,sorare,1,82.0
2022,11,46,19,z_grgic96,z_grgic96,worldcup2022,1,82.0
2022,11,46,20,Croatia_hr,StateOfCroatia,ChristmasInEurope,1,124.0
2022,11,46,20,Croatia_hr,StateOfCroatia,CroatiaFullOfMagic,1,124.0
2022,11,46,20,Croatia_hr,StateOfCroatia,PlitviceLakes,1,124.0
2022,11,46,20,Croatia_hr,StateOfCroatia,plitvicefullexperience,1,124.0
2022,11,46,20,D10SNJR1011,D10SNJR1011,WorldCup,2,16.0
2022,11,46,20,DashaLee_97,DashaLee_97,au,1,187.0
2022,11,46,20,DashaLee_97,DashaLee_97,namjin,1,187.0
2022,11,46,20,HNS_CFF,CroatiaFooty,Croatia,1,264.0
2022,11,46,20,HNS_CFF,CroatiaFooty,FIFAWorldCup,1,264.0
2022,11,46,20,HNS_CFF,CroatiaFooty,Family,1,264.0
2022,11,46,20,HNS_CFF,CroatiaFooty,Qatar2022,1,264.0
2022,11,46,20,HNS_CFF,CroatiaFooty,Vatreni,1,264.0
2022,11,46,20,HNS_CFF,Ivy__Croatia,Croatia,1,230.0
2022,11,46,20,HNS_CFF,Ivy__Croatia,FIFAWorldCup,1,230.0
2022,11,46,20,HNS_CFF,Ivy__Croatia,Family,1,230.0
2022,11,46,20,HNS_CFF,Ivy__Croatia,Vatreni,1,230.0
2022,11,46,20,LeonKaladija,LeonKaladija,ROBLOX,2,136.0
2022,11,46,20,LeonKaladija,LeonKaladija,RobloxDev,2,136.0
2022,11,46,20,The_JPhantom,The_JPhantom,ENVTuber,1,4.0
2022,11,46,20,The_JPhantom,The_JPhantom,VTuber,1,4.0
2022,11,46,20,The_JPhantom,The_JPhantom,VTuberUprising,1,4.0
2022,11,46,20,ZvonimirMilas,MiljenkoKniewa2,Croatia,1,166.0
2022,11,46,20,ZvonimirMilas,MiljenkoKniewa2,QatarWorldCup2022,1,166.0
2022,11,46,20,ZvonimirMilas,MiljenkoKniewa2,Zmijavci,1,166.0
2022,11,46,20,_Eliann_,_Eliann_,TheRoadSoFar,1,3.0
2022,11,47,21,AudereEstLamela,AudereEstLamela,THFC,1,0.0
2022,11,47,21,EK_Hrvatska,AndreaCovic,EUInMyRegion,1,2.0
2022,11,47,21,EK_Hrvatska,AndreaCovic,FondoviEU,1,2.0
2022,11,47,21,HNS_CFF,AnchyH,Croatia,1,1279.0
2022,11,47,21,HNS_CFF,AnchyH,FIFAWorldCup,1,1279.0
2022,11,47,21,HNS_CFF,AnchyH,Family,1,1279.0
2022,11,47,21,HNS_CFF,AnchyH,Vatreni,1,1279.0
2022,11,47,21,HNS_CFF,Hrky_18,Croatia,1,1287.0
2022,11,47,21,HNS_CFF,Hrky_18,FIFAWorldCup,1,1287.0
2022,11,47,21,HNS_CFF,Hrky_18,Family,1,1287.0
2022,11,47,21,HNS_CFF,Hrky_18,Vatreni,1,1287.0
2022,11,47,21,HNS_CFF,IrlEmbCroatia,Croatia,1,229.0
2022,11,47,21,HNS_CFF,IrlEmbCroatia,FIFAWorldCup,1,229.0
2022,11,47,21,HNS_CFF,IrlEmbCroatia,Family,1,229.0
2022,11,47,21,HNS_CFF,IrlEmbCroatia,Qatar2022,1,229.0
2022,11,47,21,HNS_CFF,IrlEmbCroatia,Vatreni,1,229.0
2022,11,47,21,HNS_CFF,Ivy__Croatia,Croatia,1,118.0
2022,11,47,21,HNS_CFF,Ivy__Croatia,FIFAWorldCup,1,118.0
2022,11,47,21,HNS_CFF,Ivy__Croatia,Family,1,118.0
2022,11,47,21,HNS_CFF,Ivy__Croatia,Qatar2022,1,118.0
2022,11,47,21,HNS_CFF,Ivy__Croatia,Vatreni,1,118.0
2022,11,47,21,HNS_CFF,mintsRH,Croatia,1,1286.0
2022,11,47,21,HNS_CFF,mintsRH,FIFAWorldCup,1,1286.0
2022,11,47,21,HNS_CFF,mintsRH,Family,1,1286.0
2022,11,47,21,HNS_CFF,mintsRH,Vatreni,1,1286.0
2022,11,47,21,JurisicNovaTV,lucemalavolimte,DnevnikuNoveTV,1,20.0
2022,11,47,21,JurisicNovaTV,lucemalavolimte,Fuchs,1,20.0
2022,11,47,21,JurisicNovaTV,lucemalavolimte,igrajmojaHrvatska,1,20.0
2022,11,47,21,JurisicNovaTV,okrkac,DnevnikuNoveTV,1,20.0
2022,11,47,21,JurisicNovaTV,okrkac,Fuchs,1,20.0
2022,11,47,21,JurisicNovaTV,okrkac,igrajmojaHrvatska,1,20.0
2022,11,47,21,OrdoaleaP,OrdoaleaP,ttrpg,1,14.0
2022,11,47,21,OrdoaleaP,OrdoaleaP,ttrpgcommunity,1,14.0
2022,11,47,21,OrdoaleaP,OrdoaleaP,ttrpgfamily,1,14.0
2022,11,47,21,SFeraZG,sferakon,Bludućnost,1,1.0
2022,11,47,21,SeverMaja,AnteKova7,novinarstvojejavnodobro,1,71.0
2022,11,47,21,ZenoZokalj,ZenoZokalj,RussiaUkraineConflict,1,7.0
2022,11,47,21,ZvonimirMilas,FraneIkic,Croatia,1,166.0
2022,11,47,21,ZvonimirMilas,FraneIkic,QatarWorldCup2022,1,166.0
2022,11,47,21,ZvonimirMilas,FraneIkic,Zmijavci,1,166.0
2022,11,47,21,mhinic_,mhinic_,chiefskingdom,1,0.0
2022,11,47,22,HNS_CFF,Herman_Cro,Croatia,1,200.0
2022,11,47,22,HNS_CFF,Herman_Cro,FIFAWorldCup,1,200.0
2022,11,47,22,HNS_CFF,Herman_Cro,Family,1,200.0
2022,11,47,22,HNS_CFF,Herman_Cro,Qatar2022,1,200.0
2022,11,47,22,HNS_CFF,Herman_Cro,Vatreni,1,200.0
2022,11,47,22,HNS_CFF,Ivy__Croatia,Croatia,1,393.0
2022,11,47,22,HNS_CFF,Ivy__Croatia,FIFAWorldCup,2,786.0
2022,11,47,22,HNS_CFF,Ivy__Croatia,Family,1,393.0
2022,11,47,22,HNS_CFF,Ivy__Croatia,Qatar2022,2,786.0
2022,11,47,22,HNS_CFF,Ivy__Croatia,Vatreni,2,786.0
2022,11,47,22,HNS_CFF,JanKolaek1,Croatia,2,696.0
2022,11,47,22,HNS_CFF,JanKolaek1,FIFAWorldCup,2,696.0
2022,11,47,22,HNS_CFF,JanKolaek1,Family,1,348.0
2022,11,47,22,HNS_CFF,JanKolaek1,Qatar2022,2,696.0
2022,11,47,22,HNS_CFF,JanKolaek1,Vatreni,2,696.0
2022,11,47,22,HNS_CFF,arsenaloFka,Croatia,1,416.0
2022,11,47,22,HNS_CFF,arsenaloFka,FIFAWorldCup,2,832.0
2022,11,47,22,HNS_CFF,arsenaloFka,Family,1,416.0
2022,11,47,22,HNS_CFF,arsenaloFka,Hrvatska,1,416.0
2022,11,47,22,HNS_CFF,arsenaloFka,Obitelj,1,416.0
2022,11,47,22,HNS_CFF,arsenaloFka,Qatar2022,2,832.0
2022,11,47,22,HNS_CFF,arsenaloFka,Vatreni,2,832.0
2022,11,47,22,HNS_CFF,comfygguk,Croatia,1,1284.0
2022,11,47,22,HNS_CFF,comfygguk,FIFAWorldCup,1,1284.0
2022,11,47,22,HNS_CFF,comfygguk,Family,1,1284.0
2022,11,47,22,HNS_CFF,comfygguk,Vatreni,1,1284.0
2022,11,47,22,HNS_CFF,ovunque___sarai,FIFAWorldCup,1,130.0
2022,11,47,22,HNS_CFF,ovunque___sarai,Obitelj,1,130.0
2022,11,47,22,HNS_CFF,ovunque___sarai,Qatar2022,1,130.0
2022,11,47,22,HNS_CFF,ovunque___sarai,Vatreni,1,130.0
2022,11,47,22,ICEXCroacia,ICEXCroacia,JornadadeEquipamientoHotelero,1,2.0
2022,11,47,22,OrdoaleaP,OrdoaleaP,ttrpg,1,14.0
2022,11,47,22,OrdoaleaP,OrdoaleaP,ttrpgcommunity,1,14.0
2022,11,47,22,OrdoaleaP,OrdoaleaP,ttrpgfamily,1,14.0
2022,11,47,22,Prkan_708,Prkan_708,1899Netflix,2,2.0
2022,11,47,22,_andrej45,JanKolaek1,KSA,1,67.0
2022,11,47,22,caitos3,SilverSpace,hrljevica,1,62.0
2022,11,47,22,capnek123,capnek123,nuclearenergy,1,199.0
2022,11,47,22,capnek123,capnek123,uranium,1,199.0
2022,11,47,22,cryptobaba11,cryptobaba11,Storj,1,1.0
2022,11,47,22,dubee_AFC,dubee_AFC,BTC,1,2.0
2022,11,47,22,dubee_AFC,dubee_AFC,BTCUSD,1,2.0
2022,11,47,22,dubee_AFC,dubee_AFC,cryptocurrencies,1,2.0
2022,11,47,22,dubee_AFC,dubee_AFC,cryptotrading,1,2.0
2022,11,47,22,ingbiro_com,ingbiro_com,edukacija,1,0.0
2022,11,47,22,ingbiro_com,ingbiro_com,javnanabava,1,0.0
2022,11,47,22,ingbiro_com,ingbiro_com,programusavršavanja,1,0.0
2022,11,47,22,jessedaykin,capnek123,uranium,1,25.0
2022,11,47,22,vatreni_token,HNS_CFF,VATRENI,1,32.0
2022,11,47,23,HNS_CFF,AnchyH,Croatia,1,669.0
2022,11,47,23,HNS_CFF,AnchyH,FIFAWorldCup,1,669.0
2022,11,47,23,HNS_CFF,AnchyH,Family,1,669.0
2022,11,47,23,HNS_CFF,AnchyH,Qatar2022,1,669.0
2022,11,47,23,HNS_CFF,AnchyH,Vatreni,1,669.0
2022,11,47,23,HNS_CFF,CroatiaFooty,Croatia,1,157.0
2022,11,47,23,HNS_CFF,CroatiaFooty,FIFAWorldCup,1,157.0
2022,11,47,23,HNS_CFF,CroatiaFooty,Family,1,157.0
2022,11,47,23,HNS_CFF,CroatiaFooty,Qatar2022,1,157.0
2022,11,47,23,HNS_CFF,CroatiaFooty,Vatreni,1,157.0
2022,11,47,23,HNS_CFF,Herman_Cro,Croatia,1,1978.0
2022,11,47,23,HNS_CFF,Herman_Cro,FIFAWorldCup,1,1978.0
2022,11,47,23,HNS_CFF,Herman_Cro,Family,1,1978.0
2022,11,47,23,HNS_CFF,Herman_Cro,MARCRO,1,1978.0
2022,11,47,23,HNS_CFF,Herman_Cro,Qatar2022,1,1978.0
2022,11,47,23,HNS_CFF,Herman_Cro,Vatreni,1,1978.0
2022,11,47,23,HNS_CFF,HrvatskiV,Croatia,1,1977.0
2022,11,47,23,HNS_CFF,HrvatskiV,FIFAWorldCup,1,1977.0
2022,11,47,23,HNS_CFF,HrvatskiV,Family,1,1977.0
2022,11,47,23,HNS_CFF,HrvatskiV,MARCRO,1,1977.0
2022,11,47,23,HNS_CFF,HrvatskiV,Qatar2022,1,1977.0
2022,11,47,23,HNS_CFF,HrvatskiV,Vatreni,1,1977.0
2022,11,47,23,HNS_CFF,Ivy__Croatia,Croatia,4,16500.0
2022,11,47,23,HNS_CFF,Ivy__Croatia,FIFAWorldCup,6,24750.0
2022,11,47,23,HNS_CFF,Ivy__Croatia,Family,5,20625.0
2022,11,47,23,HNS_CFF,Ivy__Croatia,MARCRO,4,16500.0
2022,11,47,23,HNS_CFF,Ivy__Croatia,Qatar2022,4,16500.0
2022,11,47,23,HNS_CFF,Ivy__Croatia,Vatreni,6,24750.0
2022,11,47,23,HNS_CFF,JanKolaek1,Croatia,2,5316.0
2022,11,47,23,HNS_CFF,JanKolaek1,FIFAWorldCup,2,5316.0
2022,11,47,23,HNS_CFF,JanKolaek1,Family,2,5316.0
2022,11,47,23,HNS_CFF,JanKolaek1,MARCRO,1,2658.0
2022,11,47,23,HNS_CFF,JanKolaek1,Qatar2022,2,5316.0
2022,11,47,23,HNS_CFF,JanKolaek1,Vatreni,2,5316.0
2022,11,47,23,HNS_CFF,MaksSclrt19,Croatia,2,4654.0
2022,11,47,23,HNS_CFF,MaksSclrt19,FIFAWorldCup,2,4654.0
2022,11,47,23,HNS_CFF,MaksSclrt19,Family,2,4654.0
2022,11,47,23,HNS_CFF,MaksSclrt19,MARCRO,2,4654.0
2022,11,47,23,HNS_CFF,MaksSclrt19,Qatar2022,2,4654.0
2022,11,47,23,HNS_CFF,MaksSclrt19,Vatreni,2,4654.0
2022,11,47,23,HNS_CFF,NKRijeka,Croatia,1,393.0
2022,11,47,23,HNS_CFF,NKRijeka,FIFAWorldCup,1,393.0
2022,11,47,23,HNS_CFF,NKRijeka,Family,1,393.0
2022,11,47,23,HNS_CFF,NKRijeka,MARCRO,1,393.0
2022,11,47,23,HNS_CFF,NKRijeka,Qatar2022,1,393.0
2022,11,47,23,HNS_CFF,NKRijeka,Vatreni,1,393.0
2022,11,47,23,HNS_CFF,StjepoBartulica,Croatia,1,361.0
2022,11,47,23,HNS_CFF,StjepoBartulica,FIFAWorldCup,1,361.0
2022,11,47,23,HNS_CFF,StjepoBartulica,Family,1,361.0
2022,11,47,23,HNS_CFF,StjepoBartulica,MARCRO,1,361.0
2022,11,47,23,HNS_CFF,StjepoBartulica,Qatar2022,1,361.0
2022,11,47,23,HNS_CFF,StjepoBartulica,Vatreni,1,361.0
2022,11,47,23,HNS_CFF,alenrkvc,Croatia,1,237.0
2022,11,47,23,HNS_CFF,alenrkvc,FIFAWorldCup,1,237.0
2022,11,47,23,HNS_CFF,alenrkvc,Family,1,237.0
2022,11,47,23,HNS_CFF,alenrkvc,MARCRO,1,237.0
2022,11,47,23,HNS_CFF,alenrkvc,Qatar2022,1,237.0
2022,11,47,23,HNS_CFF,alenrkvc,Vatreni,1,237.0
2022,11,47,23,HNS_CFF,arsenaloFka,Croatia,1,1976.0
2022,11,47,23,HNS_CFF,arsenaloFka,FIFAWorldCup,1,1976.0
2022,11,47,23,HNS_CFF,arsenaloFka,Family,1,1976.0
2022,11,47,23,HNS_CFF,arsenaloFka,MARCRO,1,1976.0
2022,11,47,23,HNS_CFF,arsenaloFka,Qatar2022,1,1976.0
2022,11,47,23,HNS_CFF,arsenaloFka,Vatreni,1,1976.0
2022,11,47,23,HNS_CFF,dino_atl,Croatia,1,1980.0
2022,11,47,23,HNS_CFF,dino_atl,FIFAWorldCup,1,1980.0
2022,11,47,23,HNS_CFF,dino_atl,Family,1,1980.0
2022,11,47,23,HNS_CFF,dino_atl,MARCRO,1,1980.0
2022,11,47,23,HNS_CFF,dino_atl,Qatar2022,1,1980.0
2022,11,47,23,HNS_CFF,dino_atl,Vatreni,1,1980.0
2022,11,47,23,HNS_CFF,gnkdinamo,Croatia,1,237.0
2022,11,47,23,HNS_CFF,gnkdinamo,FIFAWorldCup,1,237.0
2022,11,47,23,HNS_CFF,gnkdinamo,Family,1,237.0
2022,11,47,23,HNS_CFF,gnkdinamo,MARCRO,1,237.0
2022,11,47,23,HNS_CFF,gnkdinamo,Qatar2022,1,237.0
2022,11,47,23,HNS_CFF,gnkdinamo,Vatreni,1,237.0
2022,11,47,23,HNS_CFF,mintsRH,Croatia,2,4882.0
2022,11,47,23,HNS_CFF,mintsRH,FIFAWorldCup,2,4882.0
2022,11,47,23,HNS_CFF,mintsRH,Family,1,2441.0
2022,11,47,23,HNS_CFF,mintsRH,MARCRO,1,2441.0
2022,11,47,23,HNS_CFF,mintsRH,Qatar2022,1,2441.0
2022,11,47,23,HNS_CFF,mintsRH,Vatreni,2,4882.0
2022,11,47,23,HNS_CFF,novoselecn18,Croatia,1,1978.0
2022,11,47,23,HNS_CFF,novoselecn18,FIFAWorldCup,1,1978.0
2022,11,47,23,HNS_CFF,novoselecn18,Family,1,1978.0
2022,11,47,23,HNS_CFF,novoselecn18,MARCRO,1,1978.0
2022,11,47,23,HNS_CFF,novoselecn18,Qatar2022,1,1978.0
2022,11,47,23,HNS_CFF,novoselecn18,Vatreni,1,1978.0
2022,11,47,23,HNS_CFF,ovunque___sarai,Croatia,1,1981.0
2022,11,47,23,HNS_CFF,ovunque___sarai,FIFAWorldCup,1,1981.0
2022,11,47,23,HNS_CFF,ovunque___sarai,Family,1,1981.0
2022,11,47,23,HNS_CFF,ovunque___sarai,MARCRO,1,1981.0
2022,11,47,23,HNS_CFF,ovunque___sarai,Qatar2022,1,1981.0
2022,11,47,23,HNS_CFF,ovunque___sarai,Vatreni,1,1981.0
2022,11,47,23,HNS_CFF,p_petricaa,Croatia,1,394.0
2022,11,47,23,HNS_CFF,p_petricaa,FIFAWorldCup,1,394.0
2022,11,47,23,HNS_CFF,p_petricaa,Family,1,394.0
2022,11,47,23,HNS_CFF,p_petricaa,MARCRO,1,394.0
2022,11,47,23,HNS_CFF,p_petricaa,Qatar2022,1,394.0
2022,11,47,23,HNS_CFF,p_petricaa,Vatreni,1,394.0
2022,11,47,23,HNS_CFF,some1fromCro,Croatia,1,1979.0
2022,11,47,23,HNS_CFF,some1fromCro,FIFAWorldCup,1,1979.0
2022,11,47,23,HNS_CFF,some1fromCro,Family,1,1979.0
2022,11,47,23,HNS_CFF,some1fromCro,MARCRO,1,1979.0
2022,11,47,23,HNS_CFF,some1fromCro,Qatar2022,1,1979.0
2022,11,47,23,HNS_CFF,some1fromCro,Vatreni,1,1979.0
2022,11,47,23,HNS_CFF,sorare_croatia,Croatia,1,1975.0
2022,11,47,23,HNS_CFF,sorare_croatia,FIFAWorldCup,1,1975.0
2022,11,47,23,HNS_CFF,sorare_croatia,Family,1,1975.0
2022,11,47,23,HNS_CFF,sorare_croatia,MARCRO,1,1975.0
2022,11,47,23,HNS_CFF,sorare_croatia,Qatar2022,1,1975.0
2022,11,47,23,HNS_CFF,sorare_croatia,Vatreni,1,1975.0
2022,11,47,23,HNS_CFF,thfc_josip,Croatia,1,1977.0
2022,11,47,23,HNS_CFF,thfc_josip,FIFAWorldCup,1,1977.0
2022,11,47,23,HNS_CFF,thfc_josip,Family,1,1977.0
2022,11,47,23,HNS_CFF,thfc_josip,MARCRO,1,1977.0
2022,11,47,23,HNS_CFF,thfc_josip,Qatar2022,1,1977.0
2022,11,47,23,HNS_CFF,thfc_josip,Vatreni,1,1977.0
2022,11,47,23,HNS_CFF,z_grgic96,Croatia,2,4742.0
2022,11,47,23,HNS_CFF,z_grgic96,FIFAWorldCup,2,4742.0
2022,11,47,23,HNS_CFF,z_grgic96,Family,2,4742.0
2022,11,47,23,HNS_CFF,z_grgic96,MARCRO,2,4742.0
2022,11,47,23,HNS_CFF,z_grgic96,Qatar2022,2,4742.0
2022,11,47,23,HNS_CFF,z_grgic96,Vatreni,2,4742.0
2022,11,47,23,Kreso3003,Kreso3003,onajeljubavkojanemozeproc,1,1.0
2022,11,47,23,Kreso3003,Kreso3003,vatreni,1,1.0
2022,11,47,23,LeonKaladija,LeonKaladija,Mexico,1,108.0
2022,11,47,23,LeonKaladija,LeonKaladija,Roblox,1,108.0
2022,11,47,23,LeonKaladija,LeonKaladija,RobloxDev,1,108.0
2022,11,47,23,MoMoniMonique,MoMoniMonique,proracunRH,1,22.0
2022,11,47,23,NBrnjac,mintsRH,DavisCup,1,11.0
2022,11,47,23,NBrnjac,mintsRH,Final8,1,11.0
2022,11,47,23,YaBoiBru,YaBoiBru,FIFAWorldCup,2,0.0
2022,11,47,23,arsenaloFka,arsenaloFka,Qatar2022,1,41.0
2022,11,47,23,brajko_iv,Bracopone,brand,1,1.0
2022,11,47,23,brajko_iv,Bracopone,branding,1,1.0
2022,11,47,23,brajko_iv,Bracopone,pro,1,1.0
2022,11,47,23,brajko_iv,Bracopone,professional,1,1.0
2022,11,47,23,brajko_iv,Bracopone,sports,2,2.0
2022,11,47,23,capnek123,capnek123,Qatar2022,1,5.0
2022,11,47,23,capnek123,capnek123,Soccer,1,5.0
2022,11,47,23,capnek123,capnek123,WorldcupQatar2022,1,5.0
2022,11,47,23,capnek123,capnek123,commodities,1,5.0
2022,11,47,23,capnek123,capnek123,football,1,5.0
2022,11,47,23,capnek123,capnek123,gold,1,5.0
2022,11,47,23,capnek123,capnek123,silver,1,5.0
2022,11,47,23,capnek123,capnek123,uranium,1,5.0
2022,11,47,23,plivamuzlajno,plivamuzlajno,FIFAWorldCup,1,5.0
2022,11,47,23,plivamuzlajno,plivamuzlajno,Qatar2022,1,5.0
2022,11,47,23,plivamuzlajno,plivamuzlajno,Vatreni,1,5.0
2022,11,47,23,plivamuzlajno,plivamuzlajno,marcro,1,5.0
2022,11,47,23,salwe30,salwe30,DONKEYKICKSNFT,1,4.0
2022,11,47,23,salwe30,salwe30,DkShoeMachine,1,4.0
2022,11,47,23,salwe30,salwe30,METAVERSE,1,4.0
